order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,tier,question_text,L2_tier
111,2026-01-13T06:47:55.882832+00:00,u003,基本的なファイル管理,10,1,0.49995014425385514,Linuxファイル操作,基本的なファイル管理,mv,1,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
112,2026-01-13T06:48:25.882832+00:00,u003,基本的なファイル管理,14,0,0.12126719325698918,Linuxファイル操作,基本的なファイル管理,tar,2,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t2
113,2026-01-13T06:48:54.882832+00:00,u003,基本的なファイル管理,6,0,0.6103862658272227,Linuxファイル操作,基本的なファイル管理,rm,2,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
114,2026-01-13T06:49:31.882832+00:00,u003,基本的なファイル管理,7,0,0.2726767961666255,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
115,2026-01-13T06:49:56.882832+00:00,u003,所有者とパーミッション,22,1,0.5971360783565489,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
116,2026-01-13T06:50:30.882832+00:00,u003,所有者とパーミッション,20,0,0.4409130168788644,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
117,2026-01-13T06:50:59.882832+00:00,u003,基本的なファイル管理,11,0,0.15025003699244563,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
118,2026-01-13T06:51:24.882832+00:00,u003,所有者とパーミッション,25,0,0.5351778993449159,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
119,2026-01-13T06:51:57.882832+00:00,u003,基本的なファイル管理,2,0,0.5465499927720487,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
120,2026-01-13T06:52:23.882832+00:00,u003,所有者とパーミッション,23,0,0.18094995284312704,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
121,2026-01-13T06:52:59.882832+00:00,u004,所有者とパーミッション,25,0,0.9045619959564556,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
122,2026-01-13T06:53:31.882832+00:00,u004,基本的なファイル管理,8,0,0.7440472304466001,Linuxファイル操作,基本的なファイル管理,cp,1,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
123,2026-01-13T06:54:01.882832+00:00,u004,基本的なファイル管理,15,0,0.5703696928546241,Linuxファイル操作,基本的なファイル管理,tar,2,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください,基本的なファイル管理:t2
124,2026-01-13T06:54:31.882832+00:00,u004,所有者とパーミッション,18,1,0.9415595196978673,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
125,2026-01-13T06:54:57.882832+00:00,u004,所有者とパーミッション,25,1,0.9045619959564556,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
126,2026-01-13T06:55:23.882832+00:00,u004,所有者とパーミッション,26,1,0.8977783492149045,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
127,2026-01-13T06:55:58.882832+00:00,u004,基本的なファイル管理,4,0,0.4527177686226709,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
128,2026-01-13T06:56:29.882832+00:00,u004,所有者とパーミッション,26,1,0.8977783492149045,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
129,2026-01-13T06:56:53.882832+00:00,u004,所有者とパーミッション,27,1,0.7838655714385167,Linuxファイル操作,所有者とパーミッション,SGID,3,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？,所有者とパーミッション:t3
130,2026-01-13T06:57:23.882832+00:00,u004,所有者とパーミッション,23,1,0.6452225990810474,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
131,2026-01-13T06:57:59.882832+00:00,u004,所有者とパーミッション,18,1,0.9415595196978673,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
132,2026-01-13T06:58:29.882832+00:00,u004,基本的なファイル管理,12,0,0.493269669857879,Linuxファイル操作,基本的なファイル管理,ブレース展開,2,echo {A、B、C}.txt の出力として最も適切なものはどれですか？,基本的なファイル管理:t2
133,2026-01-13T06:59:00.882832+00:00,u004,所有者とパーミッション,23,0,0.6452225990810474,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
134,2026-01-13T06:59:24.882832+00:00,u004,所有者とパーミッション,19,1,0.7195429966908348,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
135,2026-01-13T07:00:01.882832+00:00,u004,所有者とパーミッション,19,1,0.7195429966908348,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
136,2026-01-13T07:00:31.882832+00:00,u004,基本的なファイル管理,13,1,0.6648176969588098,Linuxファイル操作,基本的なファイル管理,touch,1,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください,基本的なファイル管理:t1
137,2026-01-13T07:00:53.882832+00:00,u004,所有者とパーミッション,21,1,0.8813742252679427,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
138,2026-01-13T07:01:31.882832+00:00,u004,所有者とパーミッション,25,1,0.9045619959564556,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
